Y	X
  6.4322820e+004  3.8382800e+004
  6.6258920e+004  3.9010500e+004
  6.9186936e+004  4.1032900e+004
  7.4178790e+004  4.2512100e+004
  7.0922692e+004  4.1955700e+004
  6.8203066e+004  4.0960000e+004
  6.5878947e+004  3.8247300e+004
  6.2815763e+004  3.7237600e+004
  5.6763204e+004  3.2871000e+004
  5.0886314e+004  2.9950100e+004
  4.6843428e+004  2.8169500e+004
  4.6542403e+004  2.7436700e+004
  4.6100296e+004  2.6799500e+004
  4.6003092e+004  2.6766000e+004
  4.7980634e+004  2.8885100e+004
  5.6360047e+004  3.2561100e+004
  6.3272640e+004  3.7400600e+004
  6.4788926e+004  3.8323100e+004
  6.8860950e+004  3.9966300e+004
  6.8006612e+004  4.0680400e+004
  6.9423244e+004  4.0379300e+004
  6.6121361e+004  3.9404200e+004
  6.5708647e+004  3.7545500e+004
  6.2978402e+004  3.7495800e+004
  6.2613280e+004  3.7512000e+004
  6.4815040e+004  3.8165200e+004
  6.8068689e+004  4.0313600e+004
  7.3199566e+004  4.2010400e+004
  7.0320930e+004  4.1532700e+004
  6.7305330e+004  4.0453700e+004
  6.5309374e+004  3.7858600e+004
  6.2169306e+004  3.6930700e+004
  5.6802644e+004  3.2946800e+004
  5.1163089e+004  3.0012900e+004
  4.6924003e+004  2.8204400e+004
  4.6626194e+004  2.7555900e+004
  4.6316181e+004  2.6878000e+004
  4.6054332e+004  2.6823600e+004
  4.7882288e+004  2.8841800e+004
  5.6453402e+004  3.2606300e+004
  6.2357438e+004  3.6821900e+004
  6.5737481e+004  3.8923100e+004
  6.8647547e+004  3.9812600e+004
  6.5947029e+004  3.9474000e+004
  6.7125745e+004  3.9064800e+004
  6.3612985e+004  3.7921600e+004
  6.3237511e+004  3.6064700e+004
  6.0213078e+004  3.5820900e+004
  5.9435138e+004  3.5713900e+004
  6.1442684e+004  3.6185400e+004
  6.4341916e+004  3.8091200e+004
  6.9399517e+004  3.9825800e+004
  6.6698090e+004  3.9408400e+004
  6.4148514e+004  3.8558600e+004
  6.3319507e+004  3.6619700e+004
  6.1148650e+004  3.6402200e+004
  5.7243083e+004  3.3258000e+004
  5.1106722e+004  2.9926900e+004
  4.6267732e+004  2.7832900e+004
  4.5019442e+004  2.6644900e+004
  4.4507585e+004  2.5757000e+004
  4.2956177e+004  2.5068400e+004
  4.1146368e+004  2.4830900e+004
  4.5046281e+004  2.5816900e+004
  4.5669672e+004  2.7041600e+004
  5.0060113e+004  2.9780900e+004
  5.5464574e+004  3.2016700e+004
  5.6014933e+004  3.3641700e+004
  5.7599376e+004  3.3483700e+004
  5.5274068e+004  3.2974400e+004
  5.5877943e+004  3.1742400e+004
  5.0779393e+004  3.0189300e+004
  4.8832491e+004  2.9612800e+004
  5.0872892e+004  2.9887900e+004
  5.4570285e+004  3.2335700e+004
  6.0212923e+004  3.4463000e+004
  5.9413509e+004  3.5115100e+004
  5.8164412e+004  3.5002600e+004
  5.8042918e+004  3.3525900e+004
  5.6805810e+004  3.3875600e+004
  5.3453732e+004  3.1101400e+004
  4.9044364e+004  2.8639700e+004
  4.3489789e+004  2.6215500e+004
  4.1718457e+004  2.4736600e+004
  4.1160352e+004  2.3713600e+004
  3.9429222e+004  2.3040000e+004
  3.7952016e+004  2.2955000e+004
  3.9019441e+004  2.2220900e+004
  3.7942065e+004  2.2543500e+004
  3.9890688e+004  2.3767600e+004
  4.6618948e+004  2.6868000e+004
  4.7003633e+004  2.8307500e+004
  4.9309477e+004  2.8602000e+004
  4.8392535e+004  2.8926500e+004
  5.0714084e+004  2.8715000e+004
  4.6756758e+004  2.7766500e+004
  4.4718611e+004  2.7310900e+004
  4.6925129e+004  2.7478600e+004
  5.0965835e+004  3.0188100e+004
  5.7407427e+004  3.2843400e+004
  5.7812199e+004  3.4165000e+004
  5.7560841e+004  3.4668200e+004
  5.7874599e+004  3.3443200e+004
  5.5772188e+004  3.3218700e+004
  5.0540925e+004  2.9478900e+004
  4.6052270e+004  2.6881500e+004
  4.1756992e+004  2.5159300e+004
  4.0829966e+004  2.4257700e+004
  4.1109028e+004  2.3574200e+004
  4.1215856e+004  2.4183600e+004
  4.5056292e+004  2.7078900e+004
  5.5126985e+004  3.1668600e+004
  6.0855830e+004  3.6076800e+004
  6.3440134e+004  3.7592400e+004
  6.6203106e+004  3.8414300e+004
  6.5201405e+004  3.9022900e+004
  6.6615462e+004  3.8700300e+004
  6.3361796e+004  3.7768100e+004
  6.3013735e+004  3.5967000e+004
  6.0692621e+004  3.5874700e+004
  5.9046938e+004  3.5863500e+004
  6.2426249e+004  3.6500100e+004
  6.4866158e+004  3.8416700e+004
  6.9910073e+004  4.0188600e+004
  6.7487803e+004  3.9818500e+004
  6.4756644e+004  3.8929400e+004
  6.2908515e+004  3.6419700e+004
  5.9734034e+004  3.5538100e+004
  5.4449544e+004  3.1833000e+004
  5.0303626e+004  2.9385400e+004
  4.5869915e+004  2.7580900e+004
  4.5219895e+004  2.6824700e+004
  4.5661739e+004  2.6218300e+004
  4.4586299e+004  2.6165600e+004
  4.7207663e+004  2.8349900e+004
  5.6247070e+004  3.2355000e+004
  6.2620829e+004  3.7092600e+004
  6.4756691e+004  3.8336800e+004
  6.7741714e+004  3.9424800e+004
  6.5984167e+004  3.9385300e+004
  6.7192418e+004  3.9010800e+004
  6.3784005e+004  3.8001600e+004
  6.3272173e+004  3.6190500e+004
  6.1132689e+004  3.6065200e+004
  5.9339404e+004  3.6104300e+004
  6.2943585e+004  3.6747000e+004
  6.5785210e+004  3.8945100e+004
  7.0845976e+004  4.0758500e+004
  6.8601944e+004  4.0450300e+004
  6.5745835e+004  3.9555800e+004
  6.3933236e+004  3.7042200e+004
  6.0694498e+004  3.6111600e+004
  5.5136567e+004  3.2231200e+004
  4.9820698e+004  2.9075000e+004
  4.4915551e+004  2.7069600e+004
  4.4916973e+004  2.6638800e+004
  4.5052906e+004  2.5817300e+004
  4.4498272e+004  2.6124400e+004
  4.6970230e+004  2.8184900e+004
  5.6582908e+004  3.2604900e+004
  6.1724870e+004  3.6550100e+004
  6.4350512e+004  3.8059100e+004
  6.7128246e+004  3.9165400e+004
  6.5914893e+004  3.9272200e+004
  6.7053125e+004  3.8926600e+004
  6.3502216e+004  3.7856800e+004
  6.3218220e+004  3.6098000e+004
  6.1215382e+004  3.6128300e+004
  5.9456120e+004  3.6174700e+004
  6.2975205e+004  3.6727800e+004
  6.4895840e+004  3.8461000e+004
  7.0173423e+004  4.0338400e+004
  6.7286756e+004  3.9726700e+004
  6.4415011e+004  3.8785400e+004
  6.2606929e+004  3.6248800e+004
  5.9623027e+004  3.5460000e+004
  5.3806963e+004  3.1461800e+004
  4.9256464e+004  2.8709600e+004
  4.4403467e+004  2.6801000e+004
  4.3750965e+004  2.5926400e+004
  4.4641442e+004  2.5577100e+004
  4.3675193e+004  2.5667400e+004
  4.5782454e+004  2.7468100e+004
  5.3848040e+004  3.1094800e+004
  5.9876102e+004  3.5345500e+004
  6.2064774e+004  3.6761800e+004
  6.5203301e+004  3.8049600e+004
  6.4830913e+004  3.8575600e+004
  6.5732960e+004  3.8224600e+004
  6.2524044e+004  3.7247200e+004
  6.2117292e+004  3.5404300e+004
  5.9567929e+004  3.5238600e+004
  5.8104011e+004  3.5304800e+004
  6.1788774e+004  3.6070200e+004
  6.4146509e+004  3.8012300e+004
  6.9479382e+004  3.9872500e+004
  6.7011333e+004  3.9611300e+004
  6.4235179e+004  3.8697200e+004
  6.2478232e+004  3.6184000e+004
  5.9594591e+004  3.5326100e+004
  5.3899530e+004  3.1604000e+004
  4.9153548e+004  2.8616200e+004
  4.5063745e+004  2.7198500e+004
  4.3446013e+004  2.5808900e+004
  4.3984217e+004  2.5125000e+004
  4.3120832e+004  2.5374300e+004
  4.5759411e+004  2.7466800e+004
  5.4414828e+004  3.1442500e+004
  5.9962301e+004  3.5387600e+004
  6.1086931e+004  3.6171400e+004
  6.4643452e+004  3.7767000e+004
  6.3735595e+004  3.7873000e+004
  6.4677154e+004  3.7639000e+004
  6.1469500e+004  3.6550200e+004
  6.0784693e+004  3.4622700e+004
  5.7967494e+004  3.4385200e+004
  5.6344736e+004  3.4222400e+004
  5.9506552e+004  3.4730100e+004
  6.1423164e+004  3.6408900e+004
  6.7380968e+004  3.8598000e+004
  6.4725537e+004  3.8286600e+004
  6.2141581e+004  3.7487700e+004
  6.1138880e+004  3.5407700e+004
  5.9504210e+004  3.5197800e+004
  5.4569073e+004  3.2030300e+004
  4.9919427e+004  2.9102100e+004
  4.4324594e+004  2.6744200e+004
  4.3067872e+004  2.5601900e+004
  4.2634535e+004  2.4316800e+004
  4.0724760e+004  2.3943400e+004
  3.9090339e+004  2.3586300e+004
  4.1822268e+004  2.3991600e+004
  4.3364593e+004  2.5694400e+004
  4.7711560e+004  2.8235600e+004
  5.3096212e+004  3.1054300e+004
  5.4070130e+004  3.2126100e+004
  5.4721600e+004  3.1813100e+004
  5.2644161e+004  3.1298400e+004
  5.2887961e+004  2.9985700e+004
  4.8423991e+004  2.8848300e+004
  4.6158897e+004  2.8161400e+004
  4.8751146e+004  2.8445900e+004
  5.0986852e+004  3.0291100e+004
  5.7685270e+004  3.2864200e+004
  5.6879921e+004  3.3592500e+004
  5.4992368e+004  3.3377600e+004
  5.5337797e+004  3.1973200e+004
  5.5054628e+004  3.2510300e+004
  5.0431926e+004  2.9572500e+004
  4.5913496e+004  2.6838000e+004
  3.9884098e+004  2.4103800e+004
  3.8138758e+004  2.2763600e+004
  3.8736593e+004  2.1991100e+004
  3.6335611e+004  2.1356400e+004
  3.4848091e+004  2.1134500e+004
  3.6773027e+004  2.0956200e+004
  3.5572275e+004  2.1126600e+004
  3.8838953e+004  2.2969100e+004
  4.3348916e+004  2.5381700e+004
  4.4255132e+004  2.6417000e+004
  4.6427460e+004  2.6874200e+004
  4.5530591e+004  2.7136500e+004
