X1	X2	Y
  3.0543112e+000  5.9998719e+000  0.0000000e+000
  4.2567337e+000  6.4163489e+000  0.0000000e+000
  4.1604176e+000  6.6351774e+000  0.0000000e+000
  3.5551308e+000  6.2617469e+000  0.0000000e+000
  3.6417260e+000  6.6519082e+000  0.0000000e+000
  3.6531871e+000  6.2468102e+000  0.0000000e+000
  3.8782451e+000  6.4773695e+000  0.0000000e+000
  3.9316652e+000  5.8645717e+000  0.0000000e+000
  3.7234284e+000  5.9970033e+000  0.0000000e+000
  3.6709198e+000  6.6103226e+000  0.0000000e+000
  4.3490643e+000  5.8517684e+000  0.0000000e+000
  3.7225871e+000  6.3374163e+000  0.0000000e+000
  3.7106694e+000  6.4627286e+000  0.0000000e+000
  3.2440917e+000  6.6081165e+000  0.0000000e+000
  3.7490685e+000  6.4729368e+000  0.0000000e+000
  4.2390193e+000  6.7942533e+000  0.0000000e+000
  3.6460395e+000  6.1614030e+000  0.0000000e+000
  3.3236108e+000  6.1709606e+000  0.0000000e+000
  4.0582853e+000  6.2028385e+000  0.0000000e+000
  3.3539218e+000  6.1433027e+000  0.0000000e+000
  3.5725909e+000  6.2701591e+000  0.0000000e+000
  3.8463652e+000  6.2295651e+000  0.0000000e+000
  3.8102755e+000  6.1312612e+000  0.0000000e+000
  3.8224114e+000  5.8843963e+000  0.0000000e+000
  3.5479394e+000  5.9397750e+000  0.0000000e+000
  3.5154191e+000  6.2721859e+000  0.0000000e+000
  3.8810067e+000  6.5671606e+000  0.0000000e+000
  3.2534858e+000  6.2448654e+000  0.0000000e+000
  3.4049277e+000  6.5592154e+000  0.0000000e+000
  3.3615450e+000  6.5700057e+000  0.0000000e+000
  3.9957782e+000  6.2571964e+000  0.0000000e+000
  3.6078461e+000  6.2889150e+000  0.0000000e+000
  3.6756895e+000  6.3110364e+000  0.0000000e+000
  3.8684792e+000  5.8517891e+000  0.0000000e+000
  3.2274118e+000  6.4207468e+000  0.0000000e+000
  3.9019321e+000  6.1470254e+000  0.0000000e+000
  3.8960955e+000  6.1623536e+000  0.0000000e+000
  3.7063787e+000  6.7496401e+000  0.0000000e+000
  3.9438242e+000  6.5059206e+000  0.0000000e+000
  3.4102036e+000  6.5693462e+000  0.0000000e+000
  3.8980112e+000  6.5212672e+000  0.0000000e+000
  3.5448928e+000  6.3144460e+000  0.0000000e+000
  3.8824833e+000  6.2224953e+000  0.0000000e+000
  3.2535763e+000  6.4115458e+000  0.0000000e+000
  3.7995780e+000  6.1219393e+000  0.0000000e+000
  3.9496732e+000  5.8925142e+000  0.0000000e+000
  3.7120580e+000  6.0208294e+000  0.0000000e+000
  4.2138331e+000  6.7906573e+000  0.0000000e+000
  3.5426344e+000  6.1835171e+000  0.0000000e+000
  3.4137838e+000  5.7894908e+000  0.0000000e+000
  4.0416712e+000  6.3616422e+000  0.0000000e+000
  4.0808436e+000  6.0916827e+000  0.0000000e+000
  3.9304331e+000  5.7004986e+000  0.0000000e+000
  3.9395063e+000  6.5568982e+000  0.0000000e+000
  3.6289048e+000  6.3552775e+000  0.0000000e+000
  3.8345116e+000  6.5883754e+000  0.0000000e+000
  3.7425001e+000  6.3501720e+000  0.0000000e+000
  3.5830589e+000  6.2328784e+000  0.0000000e+000
  3.4421128e+000  6.1150901e+000  0.0000000e+000
  3.5255821e+000  7.0127575e+000  0.0000000e+000
  3.5091615e+000  6.6274257e+000  0.0000000e+000
  3.7320045e+000  6.4870031e+000  0.0000000e+000
  3.6421005e+000  6.1637331e+000  0.0000000e+000
  3.9098912e+000  6.4781595e+000  0.0000000e+000
  3.8215027e+000  6.3648289e+000  0.0000000e+000
  3.6126229e+000  6.1872737e+000  0.0000000e+000
  3.6782274e+000  6.6992867e+000  0.0000000e+000
  3.6677880e+000  6.4670779e+000  0.0000000e+000
  3.2628970e+000  6.2600554e+000  0.0000000e+000
  3.8255368e+000  6.3422675e+000  0.0000000e+000
  3.9753064e+000  6.2784445e+000  0.0000000e+000
  3.1165968e+000  6.1589805e+000  0.0000000e+000
  4.0000427e+000  6.2455578e+000  0.0000000e+000
  3.7116945e+000  6.3718080e+000  0.0000000e+000
  3.5152410e+000  6.0372820e+000  0.0000000e+000
  3.9441397e+000  6.5167986e+000  0.0000000e+000
  3.4661381e+000  6.3154153e+000  0.0000000e+000
  3.5307950e+000  6.7357388e+000  0.0000000e+000
  3.4884936e+000  6.0871101e+000  0.0000000e+000
  4.0137836e+000  5.9083559e+000  0.0000000e+000
  3.9145757e+000  5.6860404e+000  0.0000000e+000
  3.6094298e+000  6.0871989e+000  0.0000000e+000
  3.7000220e+000  6.4229595e+000  0.0000000e+000
  3.5841659e+000  6.4035099e+000  0.0000000e+000
  3.5654940e+000  5.8780505e+000  0.0000000e+000
  3.4990586e+000  6.2445104e+000  0.0000000e+000
  3.9689813e+000  6.2065331e+000  0.0000000e+000
  3.9696097e+000  6.3790770e+000  0.0000000e+000
  3.5545229e+000  6.1502230e+000  0.0000000e+000
  3.8523758e+000  6.2287708e+000  0.0000000e+000
  3.3618893e+000  6.2215319e+000  0.0000000e+000
  3.2294271e+000  6.0419241e+000  0.0000000e+000
  3.6692818e+000  6.9430297e+000  0.0000000e+000
  3.1883795e+000  6.2298912e+000  0.0000000e+000
  3.6668198e+000  6.0812661e+000  0.0000000e+000
  3.8219388e+000  6.5700835e+000  0.0000000e+000
  4.1958538e+000  5.9830710e+000  0.0000000e+000
  3.6943142e+000  5.8824249e+000  0.0000000e+000
  3.4076174e+000  6.6740522e+000  0.0000000e+000
  3.7765174e+000  6.0776883e+000  0.0000000e+000
  3.5370239e+000  6.4024960e+000  0.0000000e+000
  4.3004571e+000  5.8257796e+000  0.0000000e+000
  4.7546494e+000  5.3433591e+000  0.0000000e+000
  4.8140802e+000  5.7157888e+000  0.0000000e+000
  4.4796667e+000  6.2053588e+000  0.0000000e+000
  4.0837996e+000  5.7811212e+000  0.0000000e+000
  4.0342672e+000  5.8628511e+000  0.0000000e+000
  4.0576861e+000  5.7405965e+000  0.0000000e+000
  4.4902012e+000  5.4137554e+000  0.0000000e+000
  4.4517759e+000  5.8751239e+000  0.0000000e+000
  3.5903616e+000  5.6173002e+000  0.0000000e+000
  4.5253682e+000  5.5344911e+000  0.0000000e+000
  4.2532156e+000  5.8315476e+000  0.0000000e+000
  4.0811382e+000  5.7459950e+000  0.0000000e+000
  4.2527593e+000  5.3794099e+000  0.0000000e+000
  4.1987706e+000  5.3594459e+000  0.0000000e+000
  4.7073913e+000  5.6395324e+000  0.0000000e+000
  4.5600291e+000  6.0088529e+000  0.0000000e+000
  4.4200465e+000  5.4834848e+000  0.0000000e+000
  4.6379718e+000  5.6737528e+000  0.0000000e+000
  4.1854376e+000  5.5479548e+000  0.0000000e+000
  4.3511964e+000  5.7039706e+000  0.0000000e+000
  4.2607740e+000  5.9820042e+000  0.0000000e+000
  4.4242731e+000  5.6922335e+000  0.0000000e+000
  4.7375068e+000  6.3356287e+000  0.0000000e+000
  4.6209780e+000  5.8651755e+000  0.0000000e+000
  4.7314918e+000  5.6083744e+000  0.0000000e+000
  4.2735289e+000  5.6702692e+000  0.0000000e+000
  4.6794775e+000  5.5221171e+000  0.0000000e+000
  4.5552778e+000  5.8357866e+000  0.0000000e+000
  4.5242101e+000  5.8110793e+000  0.0000000e+000
  3.9248726e+000  5.8008806e+000  0.0000000e+000
  4.2957512e+000  5.7321492e+000  0.0000000e+000
  4.4390794e+000  5.9159383e+000  0.0000000e+000
  4.6451255e+000  6.0495293e+000  0.0000000e+000
  4.6204853e+000  6.0578128e+000  0.0000000e+000
  4.1534964e+000  6.0942962e+000  0.0000000e+000
  4.3140194e+000  5.7151952e+000  0.0000000e+000
  4.3878634e+000  5.4067213e+000  0.0000000e+000
  4.1970702e+000  5.5062227e+000  0.0000000e+000
  4.2417686e+000  5.8985593e+000  0.0000000e+000
  4.6939553e+000  5.8800738e+000  0.0000000e+000
  3.9137981e+000  6.2640746e+000  0.0000000e+000
  3.9705777e+000  6.0635434e+000  0.0000000e+000
  4.7552177e+000  5.6836320e+000  0.0000000e+000
  4.4362919e+000  5.8370401e+000  0.0000000e+000
  4.7925574e+000  5.4554748e+000  0.0000000e+000
  4.7290733e+000  5.5128481e+000  0.0000000e+000
  4.8408912e+000  5.8507918e+000  0.0000000e+000
  4.4756493e+000  5.1638795e+000  0.0000000e+000
  4.6551652e+000  5.5906956e+000  0.0000000e+000
  4.9485828e+000  5.5623835e+000  0.0000000e+000
  4.4631736e+000  5.8961407e+000  0.0000000e+000
  4.8247159e+000  5.5839059e+000  0.0000000e+000
  4.7572382e+000  5.9287042e+000  0.0000000e+000
  4.3156126e+000  6.0797730e+000  0.0000000e+000
  4.5217778e+000  5.2830235e+000  0.0000000e+000
  4.5271767e+000  5.4402986e+000  0.0000000e+000
  4.4854711e+000  5.6628457e+000  0.0000000e+000
  3.8376020e+000  5.8901430e+000  0.0000000e+000
  4.3784383e+000  5.8219247e+000  0.0000000e+000
  4.4251873e+000  6.1543376e+000  0.0000000e+000
  4.3879414e+000  5.7275700e+000  0.0000000e+000
  4.1953086e+000  5.9146878e+000  0.0000000e+000
  4.4489541e+000  5.6226276e+000  0.0000000e+000
  4.2792760e+000  6.0012228e+000  0.0000000e+000
  4.4067034e+000  5.6896201e+000  0.0000000e+000
  4.6911844e+000  5.8700754e+000  0.0000000e+000
  4.4828145e+000  5.4576987e+000  0.0000000e+000
  4.4491563e+000  5.7032114e+000  0.0000000e+000
  4.5429261e+000  5.8900195e+000  0.0000000e+000
  4.1874507e+000  5.9928766e+000  0.0000000e+000
  4.4317867e+000  5.5127008e+000  0.0000000e+000
  4.6544118e+000  5.7074814e+000  0.0000000e+000
  4.4132774e+000  5.5936883e+000  0.0000000e+000
  3.7207192e+000  5.9896908e+000  0.0000000e+000
  4.6760954e+000  5.6531259e+000  0.0000000e+000
  4.5588505e+000  5.7443508e+000  0.0000000e+000
  4.2034104e+000  5.7170284e+000  0.0000000e+000
  4.4286070e+000  5.6731809e+000  0.0000000e+000
  4.1165471e+000  5.8052721e+000  0.0000000e+000
  4.7437830e+000  5.4443077e+000  0.0000000e+000
  4.8191731e+000  5.9207234e+000  0.0000000e+000
  4.4279582e+000  6.3764239e+000  0.0000000e+000
  4.3718898e+000  5.8766719e+000  0.0000000e+000
  4.2566508e+000  5.9256056e+000  0.0000000e+000
  4.7365986e+000  6.2146062e+000  0.0000000e+000
  4.6292897e+000  5.7195109e+000  0.0000000e+000
  4.0880963e+000  5.5602968e+000  0.0000000e+000
  4.6440947e+000  5.9906750e+000  0.0000000e+000
  4.2890673e+000  6.2458138e+000  0.0000000e+000
  4.5169469e+000  6.0458311e+000  0.0000000e+000
  4.1943783e+000  6.0235517e+000  0.0000000e+000
  4.4393297e+000  5.6059654e+000  0.0000000e+000
  4.7157531e+000  5.7728256e+000  0.0000000e+000
  4.3349571e+000  6.0362472e+000  0.0000000e+000
  4.6941133e+000  6.6317528e+000  0.0000000e+000
  4.1176219e+000  5.3790375e+000  0.0000000e+000
  4.6475780e+000  5.7495708e+000  0.0000000e+000
  4.1602948e+000  5.6863599e+000  0.0000000e+000
  4.3819715e+000  5.5504278e+000  0.0000000e+000
  4.9058951e+000  4.7575207e+000  0.0000000e+000
  4.7493197e+000  4.7996086e+000  0.0000000e+000
  4.7333572e+000  4.6611614e+000  0.0000000e+000
  5.0253710e+000  4.7806947e+000  0.0000000e+000
  4.8720023e+000  5.3746323e+000  0.0000000e+000
  4.5243256e+000  5.0456353e+000  0.0000000e+000
  4.9660123e+000  4.8369086e+000  0.0000000e+000
  4.9613245e+000  4.9152010e+000  0.0000000e+000
  4.7261730e+000  4.9528872e+000  0.0000000e+000
  4.3476569e+000  4.5946642e+000  0.0000000e+000
  4.4579319e+000  5.0141711e+000  0.0000000e+000
  4.6963066e+000  5.2392203e+000  0.0000000e+000
  4.7933139e+000  4.6944406e+000  0.0000000e+000
  4.1372131e+000  4.4836350e+000  0.0000000e+000
  4.5084443e+000  5.4594622e+000  0.0000000e+000
  4.5066414e+000  5.1486907e+000  0.0000000e+000
  4.5180415e+000  4.4012907e+000  0.0000000e+000
  4.6037359e+000  5.0001139e+000  0.0000000e+000
  4.8548065e+000  4.4658289e+000  0.0000000e+000
  4.7509904e+000  4.6170374e+000  0.0000000e+000
  4.8795680e+000  4.8037031e+000  0.0000000e+000
  4.7776771e+000  4.9081025e+000  0.0000000e+000
  4.6375550e+000  4.9945201e+000  0.0000000e+000
  4.7502228e+000  4.8665801e+000  0.0000000e+000
  4.4194913e+000  5.0872640e+000  0.0000000e+000
  4.7623238e+000  5.1961357e+000  0.0000000e+000
  3.8919745e+000  4.5797486e+000  0.0000000e+000
  4.3717959e+000  4.7269739e+000  0.0000000e+000
  4.3511826e+000  4.7944731e+000  0.0000000e+000
  4.4523417e+000  4.5118860e+000  0.0000000e+000
  4.5184082e+000  5.0108454e+000  0.0000000e+000
  4.7789101e+000  5.0816920e+000  0.0000000e+000
  4.5623990e+000  4.4182580e+000  0.0000000e+000
  4.5439525e+000  4.5413552e+000  0.0000000e+000
  4.6341088e+000  4.7741276e+000  0.0000000e+000
  3.9379524e+000  4.7090044e+000  0.0000000e+000
  4.3200829e+000  4.8194001e+000  0.0000000e+000
  4.7630473e+000  4.8446206e+000  0.0000000e+000
  4.3071181e+000  4.7286172e+000  0.0000000e+000
  4.7206609e+000  4.5390105e+000  0.0000000e+000
  4.5645613e+000  5.0899524e+000  0.0000000e+000
  4.7378877e+000  4.9186867e+000  0.0000000e+000
  4.2129085e+000  4.9525795e+000  0.0000000e+000
  4.7686664e+000  5.0240731e+000  0.0000000e+000
  4.7237820e+000  4.5650917e+000  0.0000000e+000
  4.4448072e+000  4.5355042e+000  0.0000000e+000
  4.8076899e+000  5.1720269e+000  0.0000000e+000
  4.5139632e+000  4.5921939e+000  0.0000000e+000
  4.7477555e+000  4.2514123e+000  0.0000000e+000
  4.6601872e+000  4.8109868e+000  0.0000000e+000
  4.4103910e+000  5.0046338e+000  0.0000000e+000
  4.5915829e+000  4.9072044e+000  0.0000000e+000
  4.8692510e+000  4.9297144e+000  0.0000000e+000
  5.1095509e+000  4.7503732e+000  0.0000000e+000
  4.3544360e+000  5.0772978e+000  0.0000000e+000
  4.5504399e+000  5.0488832e+000  0.0000000e+000
  3.9885739e+000  4.8518156e+000  0.0000000e+000
  4.4703449e+000  4.8800504e+000  0.0000000e+000
  4.5586525e+000  4.7995085e+000  0.0000000e+000
  5.0178593e+000  4.6513962e+000  0.0000000e+000
  4.9302301e+000  4.8554872e+000  0.0000000e+000
  4.0563815e+000  4.9242195e+000  0.0000000e+000
  5.0469664e+000  4.8367775e+000  0.0000000e+000
  4.4940733e+000  4.9190394e+000  0.0000000e+000
  4.4051665e+000  4.8587056e+000  0.0000000e+000
  4.5637680e+000  4.5513758e+000  0.0000000e+000
  4.8650430e+000  4.3444277e+000  0.0000000e+000
  4.1955294e+000  4.9636123e+000  0.0000000e+000
  4.7372759e+000  4.7702443e+000  0.0000000e+000
  4.2144424e+000  5.1442900e+000  0.0000000e+000
  4.6845526e+000  4.6588663e+000  0.0000000e+000
  4.4561719e+000  4.4714989e+000  0.0000000e+000
  4.5166690e+000  4.8700653e+000  0.0000000e+000
  4.5761741e+000  5.0623308e+000  0.0000000e+000
  4.8573539e+000  5.2616461e+000  0.0000000e+000
  4.4668781e+000  4.6173498e+000  0.0000000e+000
  4.6714641e+000  4.7941938e+000  0.0000000e+000
  4.2455713e+000  4.9497526e+000  0.0000000e+000
  4.9426264e+000  4.3403599e+000  0.0000000e+000
  4.7787680e+000  4.7199286e+000  0.0000000e+000
  5.2939522e+000  4.9472108e+000  0.0000000e+000
  4.3183590e+000  4.7135205e+000  0.0000000e+000
  4.7552958e+000  4.9949075e+000  0.0000000e+000
  4.7625403e+000  5.1192585e+000  0.0000000e+000
  4.4772644e+000  5.0436637e+000  0.0000000e+000
  4.6084866e+000  4.5384322e+000  0.0000000e+000
  4.5392643e+000  4.4915573e+000  0.0000000e+000
  4.6562429e+000  5.2677262e+000  0.0000000e+000
  4.8060938e+000  4.6543999e+000  0.0000000e+000
  4.5164339e+000  4.6494955e+000  0.0000000e+000
  4.7104682e+000  5.0595456e+000  0.0000000e+000
  4.3787229e+000  5.1523660e+000  0.0000000e+000
  4.5342336e+000  5.0681891e+000  0.0000000e+000
  4.8753603e+000  5.0939283e+000  0.0000000e+000
  5.0794387e+000  4.5016914e+000  0.0000000e+000
  4.9889044e+000  5.3847718e+000  0.0000000e+000
  4.6377756e+000  4.5305531e+000  0.0000000e+000
  4.7956778e+000  4.6844876e+000  0.0000000e+000
  4.5704197e+000  4.7447137e+000  0.0000000e+000
  4.6241996e+000  4.6620418e+000  0.0000000e+000
  4.7934152e+000  4.0073028e+000  0.0000000e+000
  4.3634015e+000  3.6090593e+000  0.0000000e+000
  4.6050542e+000  3.7116244e+000  0.0000000e+000
  4.7286591e+000  3.8280834e+000  0.0000000e+000
  4.3109102e+000  4.3612408e+000  0.0000000e+000
  4.3444231e+000  3.9076339e+000  0.0000000e+000
  4.2196105e+000  3.8495110e+000  0.0000000e+000
  4.6243611e+000  3.7367001e+000  0.0000000e+000
  4.8499543e+000  3.7681656e+000  0.0000000e+000
  4.8951995e+000  4.0372472e+000  0.0000000e+000
  5.2480068e+000  3.9818261e+000  0.0000000e+000
  4.6111097e+000  3.7443736e+000  0.0000000e+000
  4.7034613e+000  3.8599158e+000  0.0000000e+000
  4.5999908e+000  4.0801297e+000  0.0000000e+000
  4.4271512e+000  3.6979552e+000  0.0000000e+000
  4.5148711e+000  3.8602333e+000  0.0000000e+000
  5.0513554e+000  3.9091220e+000  0.0000000e+000
  4.2606211e+000  3.3831075e+000  0.0000000e+000
  4.8168282e+000  3.8237523e+000  0.0000000e+000
  4.4089044e+000  3.7163231e+000  0.0000000e+000
  4.3282031e+000  3.4408719e+000  0.0000000e+000
  4.7053905e+000  3.6343020e+000  0.0000000e+000
  4.2850501e+000  3.5157097e+000  0.0000000e+000
  4.5839337e+000  3.8742535e+000  0.0000000e+000
  4.6736764e+000  3.7627600e+000  0.0000000e+000
  4.9028562e+000  3.6873655e+000  0.0000000e+000
  4.6085280e+000  3.9212719e+000  0.0000000e+000
  4.3644453e+000  3.6382078e+000  0.0000000e+000
  4.1288067e+000  4.2012379e+000  0.0000000e+000
  4.7344325e+000  4.3395073e+000  0.0000000e+000
  4.1841692e+000  3.7937329e+000  0.0000000e+000
  4.9050107e+000  4.3307421e+000  0.0000000e+000
  4.7091964e+000  4.2039487e+000  0.0000000e+000
  4.5710869e+000  3.4344771e+000  0.0000000e+000
  4.9072615e+000  3.2618113e+000  0.0000000e+000
  4.6881272e+000  3.4023470e+000  0.0000000e+000
  4.3265855e+000  3.9715743e+000  0.0000000e+000
  4.9330672e+000  3.8153664e+000  0.0000000e+000
  4.6589810e+000  4.4775740e+000  0.0000000e+000
  4.9164963e+000  3.7825186e+000  0.0000000e+000
  4.5215568e+000  3.8120094e+000  0.0000000e+000
  4.6993521e+000  4.0225267e+000  0.0000000e+000
  4.3781097e+000  3.8995390e+000  0.0000000e+000
  4.4489514e+000  3.2106351e+000  0.0000000e+000
  3.8318066e+000  3.5731875e+000  0.0000000e+000
  5.2542670e+000  3.6616902e+000  0.0000000e+000
  4.1801596e+000  3.4772657e+000  0.0000000e+000
  4.7415305e+000  3.8669510e+000  0.0000000e+000
  4.6028790e+000  3.7378180e+000  0.0000000e+000
  4.3198177e+000  4.0868985e+000  0.0000000e+000
  4.9213170e+000  3.6833294e+000  0.0000000e+000
  4.3450490e+000  3.6022586e+000  0.0000000e+000
  4.8248113e+000  3.5817051e+000  0.0000000e+000
  4.5466240e+000  3.6778720e+000  0.0000000e+000
  4.5678165e+000  3.9558815e+000  0.0000000e+000
  4.7194434e+000  3.6974954e+000  0.0000000e+000
  5.0520911e+000  3.6434273e+000  0.0000000e+000
  5.0937118e+000  3.8144521e+000  0.0000000e+000
  4.6040149e+000  3.8429413e+000  0.0000000e+000
  4.6891394e+000  3.7747881e+000  0.0000000e+000
  4.4886053e+000  3.7618922e+000  0.0000000e+000
  4.7156814e+000  4.3092102e+000  0.0000000e+000
  4.7279198e+000  4.1797128e+000  0.0000000e+000
  4.9226437e+000  3.5485928e+000  0.0000000e+000
  4.6796217e+000  4.5046910e+000  0.0000000e+000
  4.8070269e+000  3.6013014e+000  0.0000000e+000
  4.8752659e+000  3.6402994e+000  0.0000000e+000
  4.5936238e+000  3.6772040e+000  0.0000000e+000
  4.6490758e+000  3.8049427e+000  0.0000000e+000
  4.4450995e+000  3.7969310e+000  0.0000000e+000
  4.6691960e+000  3.8985693e+000  0.0000000e+000
  5.0401834e+000  3.7998908e+000  0.0000000e+000
  4.4721331e+000  3.7311529e+000  0.0000000e+000
  4.4068303e+000  3.5440502e+000  0.0000000e+000
  4.7609933e+000  3.6432464e+000  0.0000000e+000
  4.6769947e+000  3.6696343e+000  0.0000000e+000
  4.5966832e+000  4.0205858e+000  0.0000000e+000
  4.9184455e+000  4.0919698e+000  0.0000000e+000
  4.6707756e+000  3.9520517e+000  0.0000000e+000
  4.6464915e+000  3.9414093e+000  0.0000000e+000
  4.4258605e+000  3.8612516e+000  0.0000000e+000
  4.6763189e+000  3.7692576e+000  0.0000000e+000
  4.6390795e+000  3.9685541e+000  0.0000000e+000
  4.9496326e+000  3.7282793e+000  0.0000000e+000
  4.4021694e+000  3.6369516e+000  0.0000000e+000
  4.4392858e+000  4.0062497e+000  0.0000000e+000
  4.4820593e+000  3.8497411e+000  0.0000000e+000
  4.5424113e+000  3.5108043e+000  0.0000000e+000
  4.5475483e+000  3.7025755e+000  0.0000000e+000
  4.6739563e+000  3.8198739e+000  0.0000000e+000
  4.8318972e+000  4.0748423e+000  0.0000000e+000
  4.9272040e+000  3.9999840e+000  0.0000000e+000
  4.5503158e+000  3.9066379e+000  0.0000000e+000
  4.3528859e+000  3.9675890e+000  0.0000000e+000
  4.7715364e+000  3.5347890e+000  0.0000000e+000
  4.5315501e+000  3.9789894e+000  0.0000000e+000
  4.6104232e+000  3.7637010e+000  0.0000000e+000
  4.0075916e+000  3.5686280e+000  0.0000000e+000
  4.2788358e+000  4.1266155e+000  0.0000000e+000
  4.6737304e+000  3.3493296e+000  0.0000000e+000
  4.4478963e+000  2.7043240e+000  0.0000000e+000
  4.5144759e+000  3.0120574e+000  0.0000000e+000
  4.7006212e+000  2.3592325e+000  0.0000000e+000
  4.6981222e+000  2.5427023e+000  0.0000000e+000
  3.9461605e+000  2.7968195e+000  0.0000000e+000
  4.2324070e+000  2.6546740e+000  0.0000000e+000
  4.3918392e+000  2.6391746e+000  0.0000000e+000
  4.4918598e+000  3.0003269e+000  0.0000000e+000
  4.3688067e+000  2.5313128e+000  0.0000000e+000
  4.3775046e+000  2.8750277e+000  0.0000000e+000
  4.3655674e+000  2.9066341e+000  0.0000000e+000
  4.0451680e+000  2.8360727e+000  0.0000000e+000
  4.2962116e+000  2.8769841e+000  0.0000000e+000
  4.3493502e+000  3.3349489e+000  0.0000000e+000
  4.4218608e+000  3.0595031e+000  0.0000000e+000
  4.4699080e+000  2.7927825e+000  0.0000000e+000
  4.6349782e+000  3.1212934e+000  0.0000000e+000
  4.0027159e+000  2.5144083e+000  0.0000000e+000
  4.0322093e+000  2.8583074e+000  0.0000000e+000
  4.3176064e+000  2.6595554e+000  0.0000000e+000
  4.7245601e+000  2.5997092e+000  0.0000000e+000
  4.2248226e+000  3.1059389e+000  0.0000000e+000
  4.0849235e+000  3.0908615e+000  0.0000000e+000
  4.6737625e+000  2.7482627e+000  0.0000000e+000
  4.4133750e+000  2.7549721e+000  0.0000000e+000
  4.2831093e+000  3.4279293e+000  0.0000000e+000
  4.6247168e+000  2.7353927e+000  0.0000000e+000
  4.5063059e+000  2.5061494e+000  0.0000000e+000
  4.4104517e+000  2.4749167e+000  0.0000000e+000
  4.7355759e+000  3.1515954e+000  0.0000000e+000
  4.4968618e+000  2.8143724e+000  0.0000000e+000
  5.0549538e+000  3.1651620e+000  0.0000000e+000
  4.6165679e+000  2.7408776e+000  0.0000000e+000
  4.5628080e+000  3.2588506e+000  0.0000000e+000
  4.4951854e+000  2.7848541e+000  0.0000000e+000
  4.7506672e+000  3.6343622e+000  0.0000000e+000
  5.0493260e+000  2.9904636e+000  0.0000000e+000
  4.3945809e+000  3.1312108e+000  0.0000000e+000
  4.5393393e+000  2.8624322e+000  0.0000000e+000
  4.7473761e+000  2.8627676e+000  0.0000000e+000
  4.3791796e+000  2.5302954e+000  0.0000000e+000
  3.8375064e+000  3.1637299e+000  0.0000000e+000
  4.7335312e+000  3.2646731e+000  0.0000000e+000
  4.0403749e+000  2.9710687e+000  0.0000000e+000
  4.4511609e+000  2.8683016e+000  0.0000000e+000
  4.2908641e+000  3.1896287e+000  0.0000000e+000
  4.6572760e+000  2.9772962e+000  0.0000000e+000
  4.6217754e+000  2.6939919e+000  0.0000000e+000
  4.1557313e+000  3.0483798e+000  0.0000000e+000
  4.1353952e+000  2.9052363e+000  0.0000000e+000
  4.3071256e+000  2.8314538e+000  0.0000000e+000
  4.4846420e+000  2.7593119e+000  0.0000000e+000
  4.4140700e+000  2.8076564e+000  0.0000000e+000
  4.1952687e+000  2.6747279e+000  0.0000000e+000
  4.4324438e+000  2.5725878e+000  0.0000000e+000
  4.8046786e+000  3.0780135e+000  0.0000000e+000
  4.6140668e+000  3.2687789e+000  0.0000000e+000
  4.1598854e+000  2.9431809e+000  0.0000000e+000
  4.8045645e+000  2.8396051e+000  0.0000000e+000
  4.4607177e+000  2.7577033e+000  0.0000000e+000
  4.6659648e+000  2.5623707e+000  0.0000000e+000
  4.7777790e+000  2.3259022e+000  0.0000000e+000
  4.6593002e+000  3.0728908e+000  0.0000000e+000
  4.3702635e+000  3.0532118e+000  0.0000000e+000
  4.2619168e+000  2.3690905e+000  0.0000000e+000
  4.7562430e+000  2.4345582e+000  0.0000000e+000
  4.7598949e+000  2.7702490e+000  0.0000000e+000
  4.1720910e+000  2.8378613e+000  0.0000000e+000
  4.3820533e+000  2.9071488e+000  0.0000000e+000
  3.9384516e+000  2.4299123e+000  0.0000000e+000
  4.3229645e+000  2.6487806e+000  0.0000000e+000
  4.4893153e+000  3.0432252e+000  0.0000000e+000
  4.6419344e+000  2.5911949e+000  0.0000000e+000
  4.2751367e+000  3.2950798e+000  0.0000000e+000
  4.4050875e+000  2.8650283e+000  0.0000000e+000
  4.0239245e+000  3.0892358e+000  0.0000000e+000
  4.4356796e+000  2.3218243e+000  0.0000000e+000
  4.4196989e+000  3.0683222e+000  0.0000000e+000
  4.1102364e+000  2.5146885e+000  0.0000000e+000
  4.2246014e+000  2.9516275e+000  0.0000000e+000
  4.3454904e+000  2.6810371e+000  0.0000000e+000
  4.2693711e+000  3.0458017e+000  0.0000000e+000
  4.5444805e+000  2.6920398e+000  0.0000000e+000
  4.3857428e+000  2.7232758e+000  0.0000000e+000
  4.7402476e+000  3.1628868e+000  0.0000000e+000
  4.3001270e+000  2.5067964e+000  0.0000000e+000
  4.4199740e+000  3.3870374e+000  0.0000000e+000
  4.4986291e+000  2.9054049e+000  0.0000000e+000
  4.6035232e+000  3.0863264e+000  0.0000000e+000
  4.6993390e+000  3.2648350e+000  0.0000000e+000
  4.2711329e+000  2.9500635e+000  0.0000000e+000
  4.4729080e+000  3.0640782e+000  0.0000000e+000
  4.6082817e+000  2.4358174e+000  0.0000000e+000
  3.9764861e+000  2.6025607e+000  0.0000000e+000
  4.5010409e+000  3.1377169e+000  0.0000000e+000
  4.2087061e+000  3.4084850e+000  0.0000000e+000
  4.2674962e+000  3.0194511e+000  0.0000000e+000
  4.2270618e+000  2.8157899e+000  0.0000000e+000
